TEMPORAL;TERRITORIO;ARE_INSCRIPCION;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2017;41;;06;00;;1789.0;A
2017;C01;;00;04;;608.0;A
2017;C01;;00;11;;1280.0;A
2017;C01;;00;14;;697.0;A
2017;C01;;00;18;;1016.0;A
2017;C01;;00;21;;299.0;A
2017;C01;;00;23;;482.0;A
2017;C01;;00;29;;1608.0;A
2017;C01;;00;41;;1649.0;A
2017;C01;;00;C01;;7639.0;A
2017;C01;;00;C02;;1135.0;A
2017;C01;;00;66;;10854.0;A
2017;C01;;00;NC000;;3.0;A
2017;C01;;00;00;;19631.0;A
2017;C01;;01;04;;314.0;A
2017;C01;;01;11;;640.0;A
2017;C01;;01;14;;356.0;A
2017;C01;;01;18;;520.0;A
2017;C01;;01;21;;144.0;A
2017;C01;;01;23;;257.0;A
2017;C01;;01;29;;805.0;A
2017;C01;;01;41;;843.0;A
2017;C01;;01;C01;;3879.0;A
2017;C01;;01;C02;;614.0;A
2017;C01;;01;66;;5385.0;A
2017;C01;;01;NC000;;2.0;A
2017;C01;;01;00;;9880.0;A
2017;C01;;06;04;;294.0;A
2017;C01;;06;11;;640.0;A
2017;C01;;06;14;;341.0;A
2017;C01;;06;18;;496.0;A
2017;C01;;06;21;;155.0;A
2017;C01;;06;23;;225.0;A
2017;C01;;06;29;;803.0;A
2017;C01;;06;41;;806.0;A
2017;C01;;06;C01;;3760.0;A
2017;C01;;06;C02;;521.0;A
2017;C01;;06;66;;5469.0;A
2017;C01;;06;NC000;;1.0;A
2017;C01;;06;00;;9751.0;A
2017;C02;;00;04;;105.0;A
2017;C02;;00;11;;254.0;A
2017;C02;;00;14;;133.0;A
2017;C02;;00;18;;199.0;A
2017;C02;;00;21;;44.0;A
2017;C02;;00;23;;168.0;A
2017;C02;;00;29;;210.0;A
2017;C02;;00;41;;239.0;A
2017;C02;;00;C01;;1352.0;A
2017;C02;;00;00;;1352.0;A
2017;C02;;01;04;;60.0;A
2017;C02;;01;11;;141.0;A
2017;C02;;01;14;;78.0;A
2017;C02;;01;18;;108.0;A
2017;C02;;01;21;;26.0;A
2017;C02;;01;23;;100.0;A
2017;C02;;01;29;;114.0;A
2017;C02;;01;41;;132.0;A
2017;C02;;01;C01;;759.0;A
2017;C02;;01;00;;759.0;A
2017;C02;;06;04;;45.0;A
2017;C02;;06;11;;113.0;A
2017;C02;;06;14;;55.0;A
2017;C02;;06;18;;91.0;A
2017;C02;;06;21;;18.0;A
2017;C02;;06;23;;68.0;A
2017;C02;;06;29;;96.0;A
2017;C02;;06;41;;107.0;A
2017;C02;;06;C01;;593.0;A
2017;C02;;06;00;;593.0;A
2017;00;;00;04;;713.0;A
2017;00;;00;11;;1534.0;A
2017;00;;00;14;;830.0;A
2017;00;;00;18;;1215.0;A
2017;00;;00;21;;343.0;A
2017;00;;00;23;;650.0;A
2017;00;;00;29;;1818.0;A
2017;00;;00;41;;1888.0;A
2017;00;;00;C01;;8991.0;A
2017;00;;00;C02;;1135.0;A
2017;00;;00;66;;10854.0;A
2017;00;;00;NC000;;3.0;A
2017;00;;00;00;;20983.0;A
2017;00;;01;04;;374.0;A
2017;00;;01;11;;781.0;A
2017;00;;01;14;;434.0;A
2017;00;;01;18;;628.0;A
2017;00;;01;21;;170.0;A
2017;00;;01;23;;357.0;A
2017;00;;01;29;;919.0;A
2017;00;;01;41;;975.0;A
2017;00;;01;C01;;4638.0;A
2017;00;;01;C02;;614.0;A
2017;00;;01;66;;5385.0;A
2017;00;;01;NC000;;2.0;A
2017;00;;01;00;;10639.0;A
2017;00;;06;04;;339.0;A
2017;00;;06;11;;753.0;A
2017;00;;06;14;;396.0;A
2017;00;;06;18;;587.0;A
2017;00;;06;21;;173.0;A
2017;00;;06;23;;293.0;A
2017;00;;06;29;;899.0;A
2017;00;;06;41;;913.0;A
2017;00;;06;C01;;4353.0;A
2017;00;;06;C02;;521.0;A
2017;00;;06;66;;5469.0;A
2017;00;;06;NC000;;1.0;A
2017;00;;06;00;;10344.0;A
2018;04;;00;04;;558.0;A
2018;04;;00;11;;1.0;A
2018;04;;00;14;;2.0;A
2018;04;;00;18;;16.0;A
2018;04;;00;21;;1.0;A
2018;04;;00;23;;4.0;A
2018;04;;00;29;;5.0;A
2018;04;;00;41;;10.0;A
2018;04;;00;C01;;597.0;A
2018;04;;00;C02;;92.0;A
2018;04;;00;66;;1546.0;A
2018;04;;00;00;;2235.0;A
2018;04;;01;04;;297.0;A
2018;04;;01;11;;1.0;A
2018;04;;01;14;;1.0;A
2018;04;;01;18;;6.0;A
2018;04;;01;21;;1.0;A
2018;04;;01;23;;1.0;A
2018;04;;01;29;;3.0;A
2018;04;;01;41;;7.0;A
2018;04;;01;C01;;317.0;A
2018;04;;01;C02;;51.0;A
2018;04;;01;66;;755.0;A
2018;04;;01;00;;1123.0;A
2018;04;;06;04;;261.0;A
2018;04;;06;14;;1.0;A
2018;04;;06;18;;10.0;A
2018;04;;06;23;;3.0;A
2018;04;;06;29;;2.0;A
2018;04;;06;41;;3.0;A
2018;04;;06;C01;;280.0;A
2018;04;;06;C02;;41.0;A
2018;04;;06;66;;791.0;A
2018;04;;06;00;;1112.0;A
2018;11;;00;04;;3.0;A
2018;11;;00;11;;1010.0;A
2018;11;;00;14;;15.0;A
2018;11;;00;18;;10.0;A
2018;11;;00;21;;5.0;A
2018;11;;00;23;;3.0;A
2018;11;;00;29;;20.0;A
2018;11;;00;41;;24.0;A
2018;11;;00;C01;;1090.0;A
2018;11;;00;C02;;155.0;A
2018;11;;00;66;;901.0;A
2018;11;;00;00;;2146.0;A
2018;11;;01;04;;2.0;A
2018;11;;01;11;;547.0;A
2018;11;;01;14;;9.0;A
2018;11;;01;18;;5.0;A
2018;11;;01;21;;2.0;A
2018;11;;01;23;;1.0;A
2018;11;;01;29;;12.0;A
2018;11;;01;41;;11.0;A
2018;11;;01;C01;;589.0;A
2018;11;;01;C02;;79.0;A
2018;11;;01;66;;456.0;A
2018;11;;01;00;;1124.0;A
2018;11;;06;04;;1.0;A
2018;11;;06;11;;463.0;A
2018;11;;06;14;;6.0;A
2018;11;;06;18;;5.0;A
2018;11;;06;21;;3.0;A
2018;11;;06;23;;2.0;A
2018;11;;06;29;;8.0;A
2018;11;;06;41;;13.0;A
2018;11;;06;C01;;501.0;A
2018;11;;06;C02;;76.0;A
2018;11;;06;66;;445.0;A
2018;11;;06;00;;1022.0;A
2018;14;;00;04;;2.0;A
2018;14;;00;11;;2.0;A
2018;14;;00;14;;441.0;A
2018;14;;00;18;;5.0;A
2018;14;;00;23;;2.0;A
2018;14;;00;29;;5.0;A
2018;14;;00;41;;5.0;A
2018;14;;00;C01;;462.0;A
2018;14;;00;C02;;50.0;A
2018;14;;00;66;;478.0;A
2018;14;;00;00;;990.0;A
2018;14;;01;04;;2.0;A
2018;14;;01;11;;1.0;A
2018;14;;01;14;;241.0;A
2018;14;;01;18;;2.0;A
2018;14;;01;29;;4.0;A
2018;14;;01;41;;1.0;A
2018;14;;01;C01;;251.0;A
2018;14;;01;C02;;30.0;A
2018;14;;01;66;;242.0;A
2018;14;;01;00;;523.0;A
2018;14;;06;11;;1.0;A
2018;14;;06;14;;200.0;A
2018;14;;06;18;;3.0;A
2018;14;;06;23;;2.0;A
2018;14;;06;29;;1.0;A
2018;14;;06;41;;4.0;A
2018;14;;06;C01;;211.0;A
2018;14;;06;C02;;20.0;A
2018;14;;06;66;;236.0;A
2018;14;;06;00;;467.0;A
2018;18;;00;04;;22.0;A
2018;18;;00;11;;16.0;A
2018;18;;00;14;;11.0;A
2018;18;;00;18;;798.0;A
2018;18;;00;21;;4.0;A
2018;18;;00;23;;12.0;A
2018;18;;00;29;;15.0;A
2018;18;;00;41;;7.0;A
2018;18;;00;C01;;885.0;A
2018;18;;00;C02;;120.0;A
2018;18;;00;66;;1603.0;A
2018;18;;00;00;;2608.0;A
2018;18;;01;04;;10.0;A
2018;18;;01;11;;4.0;A
2018;18;;01;14;;4.0;A
2018;18;;01;18;;429.0;A
2018;18;;01;23;;9.0;A
2018;18;;01;29;;7.0;A
2018;18;;01;41;;2.0;A
2018;18;;01;C01;;465.0;A
2018;18;;01;C02;;68.0;A
2018;18;;01;66;;823.0;A
2018;18;;01;00;;1356.0;A
2018;18;;06;04;;12.0;A
2018;18;;06;11;;12.0;A
2018;18;;06;14;;7.0;A
2018;18;;06;18;;369.0;A
2018;18;;06;21;;4.0;A
2018;18;;06;23;;3.0;A
2018;18;;06;29;;8.0;A
2018;18;;06;41;;5.0;A
2018;18;;06;C01;;420.0;A
2018;18;;06;C02;;52.0;A
2018;18;;06;66;;780.0;A
2018;18;;06;00;;1252.0;A
2018;21;;00;04;;1.0;A
2018;21;;00;11;;5.0;A
2018;21;;00;14;;3.0;A
2018;21;;00;18;;1.0;A
2018;21;;00;21;;259.0;A
2018;21;;00;23;;3.0;A
2018;21;;00;41;;17.0;A
2018;21;;00;C01;;289.0;A
2018;21;;00;C02;;27.0;A
2018;21;;00;66;;294.0;A
2018;21;;00;00;;610.0;A
2018;21;;01;11;;3.0;A
2018;21;;01;14;;2.0;A
2018;21;;01;18;;1.0;A
2018;21;;01;21;;152.0;A
2018;21;;01;23;;1.0;A
2018;21;;01;41;;9.0;A
2018;21;;01;C01;;168.0;A
2018;21;;01;C02;;16.0;A
2018;21;;01;66;;153.0;A
2018;21;;01;00;;337.0;A
2018;21;;06;04;;1.0;A
2018;21;;06;11;;2.0;A
2018;21;;06;14;;1.0;A
2018;21;;06;21;;107.0;A
2018;21;;06;23;;2.0;A
2018;21;;06;41;;8.0;A
2018;21;;06;C01;;121.0;A
2018;21;;06;C02;;11.0;A
2018;21;;06;66;;141.0;A
2018;21;;06;00;;273.0;A
2018;23;;00;11;;1.0;A
2018;23;;00;14;;9.0;A
2018;23;;00;18;;5.0;A
2018;23;;00;21;;1.0;A
2018;23;;00;23;;337.0;A
2018;23;;00;41;;4.0;A
2018;23;;00;C01;;357.0;A
2018;23;;00;C02;;30.0;A
2018;23;;00;66;;381.0;A
2018;23;;00;00;;768.0;A
2018;23;;01;11;;1.0;A
2018;23;;01;14;;5.0;A
2018;23;;01;18;;3.0;A
2018;23;;01;23;;191.0;A
2018;23;;01;41;;2.0;A
2018;23;;01;C01;;202.0;A
2018;23;;01;C02;;13.0;A
2018;23;;01;66;;197.0;A
2018;23;;01;00;;412.0;A
2018;23;;06;14;;4.0;A
2018;23;;06;18;;2.0;A
2018;23;;06;21;;1.0;A
2018;23;;06;23;;146.0;A
2018;23;;06;41;;2.0;A
2018;23;;06;C01;;155.0;A
2018;23;;06;C02;;17.0;A
2018;23;;06;66;;184.0;A
2018;23;;06;00;;356.0;A
2018;29;;00;04;;5.0;A
2018;29;;00;11;;34.0;A
2018;29;;00;14;;16.0;A
2018;29;;00;18;;32.0;A
2018;29;;00;21;;4.0;A
2018;29;;00;23;;20.0;A
2018;29;;00;29;;1302.0;A
2018;29;;00;41;;21.0;A
2018;29;;00;C01;;1434.0;A
2018;29;;00;C02;;267.0;A
2018;29;;00;66;;2602.0;A
2018;29;;00;00;;4303.0;A
2018;29;;01;04;;1.0;A
2018;29;;01;11;;17.0;A
2018;29;;01;14;;11.0;A
2018;29;;01;18;;20.0;A
2018;29;;01;21;;3.0;A
2018;29;;01;23;;8.0;A
2018;29;;01;29;;684.0;A
2018;29;;01;41;;10.0;A
2018;29;;01;C01;;754.0;A
2018;29;;01;C02;;152.0;A
2018;29;;01;66;;1396.0;A
2018;29;;01;00;;2302.0;A
2018;29;;06;04;;4.0;A
2018;29;;06;11;;17.0;A
2018;29;;06;14;;5.0;A
2018;29;;06;18;;12.0;A
2018;29;;06;21;;1.0;A
2018;29;;06;23;;12.0;A
2018;29;;06;29;;618.0;A
2018;29;;06;41;;11.0;A
2018;29;;06;C01;;680.0;A
2018;29;;06;C02;;115.0;A
2018;29;;06;66;;1206.0;A
2018;29;;06;00;;2001.0;A
2018;41;;00;04;;7.0;A
2018;41;;00;11;;40.0;A
2018;41;;00;14;;25.0;A
2018;41;;00;18;;7.0;A
2018;41;;00;21;;12.0;A
2018;41;;00;23;;10.0;A
2018;41;;00;29;;10.0;A
2018;41;;00;41;;1334.0;A
2018;41;;00;C01;;1445.0;A
2018;41;;00;C02;;172.0;A
2018;41;;00;66;;1596.0;A
2018;41;;00;00;;3213.0;A
2018;41;;01;04;;3.0;A
2018;41;;01;11;;22.0;A
2018;41;;01;14;;16.0;A
2018;41;;01;18;;6.0;A
2018;41;;01;21;;5.0;A
2018;41;;01;23;;5.0;A
2018;41;;01;29;;1.0;A
2018;41;;01;41;;719.0;A
2018;41;;01;C01;;777.0;A
2018;41;;01;C02;;85.0;A
2018;41;;01;66;;776.0;A
2018;41;;01;00;;1638.0;A
2018;41;;06;04;;4.0;A
2018;41;;06;11;;18.0;A
2018;41;;06;14;;9.0;A
2018;41;;06;18;;1.0;A
2018;41;;06;21;;7.0;A
2018;41;;06;23;;5.0;A
2018;41;;06;29;;9.0;A
2018;41;;06;41;;615.0;A
2018;41;;06;C01;;668.0;A
2018;41;;06;C02;;87.0;A
2018;41;;06;66;;820.0;A
2018;41;;06;00;;1575.0;A
2018;C01;;00;04;;598.0;A
2018;C01;;00;11;;1109.0;A
2018;C01;;00;14;;522.0;A
2018;C01;;00;18;;874.0;A
2018;C01;;00;21;;286.0;A
2018;C01;;00;23;;391.0;A
2018;C01;;00;29;;1357.0;A
2018;C01;;00;41;;1422.0;A
2018;C01;;00;C01;;6559.0;A
2018;C01;;00;C02;;913.0;A
2018;C01;;00;66;;9401.0;A
2018;C01;;00;00;;16873.0;A
2018;C01;;01;04;;315.0;A
2018;C01;;01;11;;596.0;A
2018;C01;;01;14;;289.0;A
2018;C01;;01;18;;472.0;A
2018;C01;;01;21;;163.0;A
2018;C01;;01;23;;216.0;A
2018;C01;;01;29;;711.0;A
2018;C01;;01;41;;761.0;A
2018;C01;;01;C01;;3523.0;A
2018;C01;;01;C02;;494.0;A
2018;C01;;01;66;;4798.0;A
2018;C01;;01;00;;8815.0;A
2018;C01;;06;04;;283.0;A
2018;C01;;06;11;;513.0;A
2018;C01;;06;14;;233.0;A
2018;C01;;06;18;;402.0;A
2018;C01;;06;21;;123.0;A
2018;C01;;06;23;;175.0;A
2018;C01;;06;29;;646.0;A
2018;C01;;06;41;;661.0;A
2018;C01;;06;C01;;3036.0;A
2018;C01;;06;C02;;419.0;A
2018;C01;;06;66;;4603.0;A
2018;C01;;06;00;;8058.0;A
2018;C02;;00;04;;93.0;A
2018;C02;;00;11;;209.0;A
2018;C02;;00;14;;111.0;A
2018;C02;;00;18;;176.0;A
2018;C02;;00;21;;36.0;A
2018;C02;;00;23;;118.0;A
2018;C02;;00;29;;162.0;A
2018;C02;;00;41;;201.0;A
2018;C02;;00;C01;;1106.0;A
2018;C02;;00;00;;1106.0;A
2018;C02;;01;04;;45.0;A
2018;C02;;01;11;;128.0;A
2018;C02;;01;14;;63.0;A
2018;C02;;01;18;;111.0;A
2018;C02;;01;21;;23.0;A
2018;C02;;01;23;;73.0;A
2018;C02;;01;29;;82.0;A
2018;C02;;01;41;;111.0;A
2018;C02;;01;C01;;636.0;A
2018;C02;;01;00;;636.0;A
2018;C02;;06;04;;48.0;A
2018;C02;;06;11;;81.0;A
2018;C02;;06;14;;48.0;A
2018;C02;;06;18;;65.0;A
2018;C02;;06;21;;13.0;A
2018;C02;;06;23;;45.0;A
2018;C02;;06;29;;80.0;A
2018;C02;;06;41;;90.0;A
2018;C02;;06;C01;;470.0;A
2018;C02;;06;00;;470.0;A
2018;00;;00;04;;691.0;A
2018;00;;00;11;;1318.0;A
2018;00;;00;14;;633.0;A
2018;00;;00;18;;1050.0;A
2018;00;;00;21;;322.0;A
2018;00;;00;23;;509.0;A
2018;00;;00;29;;1519.0;A
2018;00;;00;41;;1623.0;A
2018;00;;00;C01;;7665.0;A
2018;00;;00;C02;;913.0;A
2018;00;;00;66;;9401.0;A
2018;00;;00;00;;17979.0;A
2018;00;;01;04;;360.0;A
2018;00;;01;11;;724.0;A
2018;00;;01;14;;352.0;A
2018;00;;01;18;;583.0;A
2018;00;;01;21;;186.0;A
2018;00;;01;23;;289.0;A
2018;00;;01;29;;793.0;A
2018;00;;01;41;;872.0;A
2018;00;;01;C01;;4159.0;A
2018;00;;01;C02;;494.0;A
2018;00;;01;66;;4798.0;A
2018;00;;01;00;;9451.0;A
2018;00;;06;04;;331.0;A
2018;00;;06;11;;594.0;A
2018;00;;06;14;;281.0;A
2018;00;;06;18;;467.0;A
2018;00;;06;21;;136.0;A
2018;00;;06;23;;220.0;A
2018;00;;06;29;;726.0;A
2018;00;;06;41;;751.0;A
2018;00;;06;C01;;3506.0;A
2018;00;;06;C02;;419.0;A
2018;00;;06;66;;4603.0;A
2018;00;;06;00;;8528.0;A
2019;04;;00;04;;504.0;A
2019;04;;00;11;;2.0;A
2019;04;;00;14;;5.0;A
2019;04;;00;18;;24.0;A
2019;04;;00;21;;1.0;A
2019;04;;00;23;;7.0;A
2019;04;;00;29;;8.0;A
2019;04;;00;41;;4.0;A
2019;04;;00;C01;;555.0;A
2019;04;;00;C02;;73.0;A
2019;04;;00;66;;1617.0;A
2019;04;;00;00;;2245.0;A
2019;04;;01;04;;271.0;A
2019;04;;01;11;;1.0;A
2019;04;;01;14;;4.0;A
2019;04;;01;18;;13.0;A
2019;04;;01;21;;1.0;A
2019;04;;01;23;;4.0;A
2019;04;;01;29;;3.0;A
2019;04;;01;41;;3.0;A
2019;04;;01;C01;;300.0;A
2019;04;;01;C02;;40.0;A
2019;04;;01;66;;832.0;A
2019;04;;01;00;;1172.0;A
2019;04;;06;04;;233.0;A
2019;04;;06;11;;1.0;A
2019;04;;06;14;;1.0;A
2019;04;;06;18;;11.0;A
2019;04;;06;23;;3.0;A
2019;04;;06;29;;5.0;A
2019;04;;06;41;;1.0;A
2019;04;;06;C01;;255.0;A
2019;04;;06;C02;;33.0;A
2019;04;;06;66;;785.0;A
2019;04;;06;00;;1073.0;A
2019;11;;00;04;;3.0;A
2019;11;;00;11;;903.0;A
2019;11;;00;14;;7.0;A
2019;11;;00;18;;5.0;A
2019;11;;00;21;;4.0;A
2019;11;;00;23;;5.0;A
2019;11;;00;29;;16.0;A
2019;11;;00;41;;35.0;A
2019;11;;00;C01;;978.0;A
2019;11;;00;C02;;142.0;A
2019;11;;00;66;;847.0;A
2019;11;;00;00;;1967.0;A
2019;11;;01;04;;2.0;A
2019;11;;01;11;;488.0;A
2019;11;;01;14;;5.0;A
2019;11;;01;18;;2.0;A
2019;11;;01;21;;2.0;A
2019;11;;01;23;;2.0;A
2019;11;;01;29;;7.0;A
2019;11;;01;41;;19.0;A
2019;11;;01;C01;;527.0;A
2019;11;;01;C02;;73.0;A
2019;11;;01;66;;422.0;A
2019;11;;01;00;;1022.0;A
2019;11;;06;04;;1.0;A
2019;11;;06;11;;415.0;A
2019;11;;06;14;;2.0;A
2019;11;;06;18;;3.0;A
2019;11;;06;21;;2.0;A
2019;11;;06;23;;3.0;A
2019;11;;06;29;;9.0;A
2019;11;;06;41;;16.0;A
2019;11;;06;C01;;451.0;A
2019;11;;06;C02;;69.0;A
2019;11;;06;66;;425.0;A
2019;11;;06;00;;945.0;A
2019;14;;00;11;;2.0;A
2019;14;;00;14;;486.0;A
2019;14;;00;18;;7.0;A
2019;14;;00;23;;4.0;A
2019;14;;00;29;;7.0;A
2019;14;;00;41;;11.0;A
2019;14;;00;C01;;517.0;A
2019;14;;00;C02;;46.0;A
2019;14;;00;66;;456.0;A
2019;14;;00;00;;1019.0;A
2019;14;;01;11;;2.0;A
2019;14;;01;14;;259.0;A
2019;14;;01;18;;4.0;A
2019;14;;01;23;;3.0;A
2019;14;;01;29;;2.0;A
2019;14;;01;41;;4.0;A
2019;14;;01;C01;;274.0;A
2019;14;;01;C02;;23.0;A
2019;14;;01;66;;223.0;A
2019;14;;01;00;;520.0;A
2019;14;;06;14;;227.0;A
2019;14;;06;18;;3.0;A
2019;14;;06;23;;1.0;A
2019;14;;06;29;;5.0;A
2019;14;;06;41;;7.0;A
2019;14;;06;C01;;243.0;A
2019;14;;06;C02;;23.0;A
2019;14;;06;66;;233.0;A
2019;14;;06;00;;499.0;A
2019;18;;00;04;;10.0;A
2019;18;;00;11;;9.0;A
2019;18;;00;14;;5.0;A
2019;18;;00;18;;764.0;A
2019;18;;00;21;;1.0;A
2019;18;;00;23;;14.0;A
2019;18;;00;29;;8.0;A
2019;18;;00;41;;5.0;A
2019;18;;00;C01;;816.0;A
2019;18;;00;C02;;117.0;A
2019;18;;00;66;;1601.0;A
2019;18;;00;00;;2534.0;A
2019;18;;01;04;;5.0;A
2019;18;;01;11;;6.0;A
2019;18;;01;14;;2.0;A
2019;18;;01;18;;400.0;A
2019;18;;01;21;;1.0;A
2019;18;;01;23;;11.0;A
2019;18;;01;29;;4.0;A
2019;18;;01;41;;4.0;A
2019;18;;01;C01;;433.0;A
2019;18;;01;C02;;57.0;A
2019;18;;01;66;;807.0;A
2019;18;;01;00;;1297.0;A
2019;18;;06;04;;5.0;A
2019;18;;06;11;;3.0;A
2019;18;;06;14;;3.0;A
2019;18;;06;18;;364.0;A
2019;18;;06;23;;3.0;A
2019;18;;06;29;;4.0;A
2019;18;;06;41;;1.0;A
2019;18;;06;C01;;383.0;A
2019;18;;06;C02;;60.0;A
2019;18;;06;66;;794.0;A
2019;18;;06;00;;1237.0;A
2019;21;;00;11;;8.0;A
2019;21;;00;14;;5.0;A
2019;21;;00;18;;1.0;A
2019;21;;00;21;;215.0;A
2019;21;;00;29;;1.0;A
2019;21;;00;41;;16.0;A
2019;21;;00;C01;;246.0;A
2019;21;;00;C02;;21.0;A
2019;21;;00;66;;292.0;A
2019;21;;00;00;;559.0;A
2019;21;;01;11;;6.0;A
2019;21;;01;14;;1.0;A
2019;21;;01;18;;1.0;A
2019;21;;01;21;;115.0;A
2019;21;;01;29;;1.0;A
2019;21;;01;41;;8.0;A
2019;21;;01;C01;;132.0;A
2019;21;;01;C02;;11.0;A
2019;21;;01;66;;151.0;A
2019;21;;01;00;;294.0;A
2019;21;;06;11;;2.0;A
2019;21;;06;14;;4.0;A
2019;21;;06;21;;100.0;A
2019;21;;06;41;;8.0;A
2019;21;;06;C01;;114.0;A
2019;21;;06;C02;;10.0;A
2019;21;;06;66;;141.0;A
2019;21;;06;00;;265.0;A
2019;23;;00;04;;2.0;A
2019;23;;00;18;;9.0;A
2019;23;;00;23;;354.0;A
2019;23;;00;29;;2.0;A
