TEMPORAL;TERRITORIO;ARE_INSCRIPCION;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2021;14;;00;23;;5.0;A
2021;14;;00;29;;4.0;A
2021;14;;00;41;;4.0;A
2021;14;;00;C01;;350.0;A
2021;14;;00;C02;;22.0;A
2021;14;;00;66;;321.0;A
2021;14;;00;00;;693.0;A
2021;14;;01;04;;1.0;A
2021;14;;01;11;;3.0;A
2021;14;;01;14;;177.0;A
2021;14;;01;18;;2.0;A
2021;14;;01;21;;2.0;A
2021;14;;01;23;;3.0;A
2021;14;;01;29;;1.0;A
2021;14;;01;41;;2.0;A
2021;14;;01;C01;;191.0;A
2021;14;;01;C02;;13.0;A
2021;14;;01;66;;164.0;A
2021;14;;01;00;;368.0;A
2021;14;;06;11;;3.0;A
2021;14;;06;14;;146.0;A
2021;14;;06;18;;1.0;A
2021;14;;06;21;;2.0;A
2021;14;;06;23;;2.0;A
2021;14;;06;29;;3.0;A
2021;14;;06;41;;2.0;A
2021;14;;06;C01;;159.0;A
2021;14;;06;C02;;9.0;A
2021;14;;06;66;;157.0;A
2021;14;;06;00;;325.0;A
2021;18;;00;04;;7.0;A
2021;18;;00;11;;3.0;A
2021;18;;00;14;;4.0;A
2021;18;;00;18;;579.0;A
2021;18;;00;23;;11.0;A
2021;18;;00;29;;10.0;A
2021;18;;00;41;;2.0;A
2021;18;;00;C01;;616.0;A
2021;18;;00;C02;;75.0;A
2021;18;;00;66;;1210.0;A
2021;18;;00;00;;1901.0;A
2021;18;;01;04;;6.0;A
2021;18;;01;11;;2.0;A
2021;18;;01;14;;2.0;A
2021;18;;01;18;;300.0;A
2021;18;;01;23;;4.0;A
2021;18;;01;29;;4.0;A
2021;18;;01;C01;;318.0;A
2021;18;;01;C02;;38.0;A
2021;18;;01;66;;597.0;A
2021;18;;01;00;;953.0;A
2021;18;;06;04;;1.0;A
2021;18;;06;11;;1.0;A
2021;18;;06;14;;2.0;A
2021;18;;06;18;;279.0;A
2021;18;;06;23;;7.0;A
2021;18;;06;29;;6.0;A
2021;18;;06;41;;2.0;A
2021;18;;06;C01;;298.0;A
2021;18;;06;C02;;37.0;A
2021;18;;06;66;;613.0;A
2021;18;;06;00;;948.0;A
2021;21;;00;11;;3.0;A
2021;21;;00;14;;2.0;A
2021;21;;00;21;;141.0;A
2021;21;;00;41;;15.0;A
2021;21;;00;C01;;161.0;A
2021;21;;00;C02;;27.0;A
2021;21;;00;66;;226.0;A
2021;21;;00;00;;414.0;A
2021;21;;01;11;;1.0;A
2021;21;;01;14;;2.0;A
2021;21;;01;21;;90.0;A
2021;21;;01;41;;8.0;A
2021;21;;01;C01;;101.0;A
2021;21;;01;C02;;15.0;A
2021;21;;01;66;;118.0;A
2021;21;;01;00;;234.0;A
2021;21;;06;11;;2.0;A
2021;21;;06;21;;51.0;A
2021;21;;06;41;;7.0;A
2021;21;;06;C01;;60.0;A
2021;21;;06;C02;;12.0;A
2021;21;;06;66;;108.0;A
2021;21;;06;00;;180.0;A
2021;23;;00;11;;3.0;A
2021;23;;00;14;;1.0;A
2021;23;;00;18;;7.0;A
2021;23;;00;23;;281.0;A
2021;23;;00;29;;2.0;A
2021;23;;00;41;;1.0;A
2021;23;;00;C01;;295.0;A
2021;23;;00;C02;;30.0;A
2021;23;;00;66;;352.0;A
2021;23;;00;00;;677.0;A
2021;23;;01;11;;2.0;A
2021;23;;01;18;;5.0;A
2021;23;;01;23;;149.0;A
2021;23;;01;C01;;156.0;A
2021;23;;01;C02;;12.0;A
2021;23;;01;66;;190.0;A
2021;23;;01;00;;358.0;A
2021;23;;06;11;;1.0;A
2021;23;;06;14;;1.0;A
2021;23;;06;18;;2.0;A
2021;23;;06;23;;132.0;A
2021;23;;06;29;;2.0;A
2021;23;;06;41;;1.0;A
2021;23;;06;C01;;139.0;A
2021;23;;06;C02;;18.0;A
2021;23;;06;66;;162.0;A
2021;23;;06;00;;319.0;A
2021;29;;00;04;;3.0;A
2021;29;;00;11;;24.0;A
2021;29;;00;14;;15.0;A
2021;29;;00;18;;21.0;A
2021;29;;00;21;;4.0;A
2021;29;;00;23;;22.0;A
2021;29;;00;29;;847.0;A
2021;29;;00;41;;24.0;A
2021;29;;00;C01;;960.0;A
2021;29;;00;C02;;177.0;A
2021;29;;00;66;;1941.0;A
2021;29;;00;00;;3078.0;A
2021;29;;01;04;;2.0;A
2021;29;;01;11;;14.0;A
2021;29;;01;14;;9.0;A
2021;29;;01;18;;14.0;A
2021;29;;01;21;;3.0;A
2021;29;;01;23;;13.0;A
2021;29;;01;29;;417.0;A
2021;29;;01;41;;15.0;A
2021;29;;01;C01;;487.0;A
2021;29;;01;C02;;95.0;A
2021;29;;01;66;;967.0;A
2021;29;;01;00;;1549.0;A
2021;29;;06;04;;1.0;A
2021;29;;06;11;;10.0;A
2021;29;;06;14;;6.0;A
2021;29;;06;18;;7.0;A
2021;29;;06;21;;1.0;A
2021;29;;06;23;;9.0;A
2021;29;;06;29;;430.0;A
2021;29;;06;41;;9.0;A
2021;29;;06;C01;;473.0;A
2021;29;;06;C02;;82.0;A
2021;29;;06;66;;974.0;A
2021;29;;06;00;;1529.0;A
2021;41;;00;04;;6.0;A
2021;41;;00;11;;35.0;A
2021;41;;00;14;;13.0;A
2021;41;;00;18;;8.0;A
2021;41;;00;21;;11.0;A
2021;41;;00;23;;4.0;A
2021;41;;00;29;;8.0;A
2021;41;;00;41;;897.0;A
2021;41;;00;C01;;982.0;A
2021;41;;00;C02;;124.0;A
2021;41;;00;66;;979.0;A
2021;41;;00;00;;2085.0;A
2021;41;;01;04;;3.0;A
2021;41;;01;11;;13.0;A
2021;41;;01;14;;8.0;A
2021;41;;01;18;;7.0;A
2021;41;;01;21;;5.0;A
2021;41;;01;23;;3.0;A
2021;41;;01;29;;3.0;A
2021;41;;01;41;;477.0;A
2021;41;;01;C01;;519.0;A
2021;41;;01;C02;;69.0;A
2021;41;;01;66;;469.0;A
2021;41;;01;00;;1057.0;A
2021;41;;06;04;;3.0;A
2021;41;;06;11;;22.0;A
2021;41;;06;14;;5.0;A
2021;41;;06;18;;1.0;A
2021;41;;06;21;;6.0;A
2021;41;;06;23;;1.0;A
2021;41;;06;29;;5.0;A
2021;41;;06;41;;420.0;A
2021;41;;06;C01;;463.0;A
2021;41;;06;C02;;55.0;A
2021;41;;06;66;;510.0;A
2021;41;;06;00;;1028.0;A
2021;C01;;00;04;;415.0;A
2021;C01;;00;11;;698.0;A
2021;C01;;00;14;;366.0;A
2021;C01;;00;18;;635.0;A
2021;C01;;00;21;;165.0;A
2021;C01;;00;23;;329.0;A
2021;C01;;00;29;;884.0;A
2021;C01;;00;41;;969.0;A
2021;C01;;00;C01;;4461.0;A
2021;C01;;00;C02;;638.0;A
2021;C01;;00;66;;6835.0;A
2021;C01;;00;00;;11934.0;A
2021;C01;;01;04;;209.0;A
2021;C01;;01;11;;352.0;A
2021;C01;;01;14;;202.0;A
2021;C01;;01;18;;336.0;A
2021;C01;;01;21;;102.0;A
2021;C01;;01;23;;174.0;A
2021;C01;;01;29;;430.0;A
2021;C01;;01;41;;515.0;A
2021;C01;;01;C01;;2320.0;A
2021;C01;;01;C02;;346.0;A
2021;C01;;01;66;;3404.0;A
2021;C01;;01;00;;6070.0;A
2021;C01;;06;04;;206.0;A
2021;C01;;06;11;;346.0;A
2021;C01;;06;14;;164.0;A
2021;C01;;06;18;;299.0;A
2021;C01;;06;21;;63.0;A
2021;C01;;06;23;;155.0;A
2021;C01;;06;29;;454.0;A
2021;C01;;06;41;;454.0;A
2021;C01;;06;C01;;2141.0;A
2021;C01;;06;C02;;292.0;A
2021;C01;;06;66;;3431.0;A
2021;C01;;06;00;;5864.0;A
2021;C02;;00;04;;51.0;A
2021;C02;;00;11;;156.0;A
2021;C02;;00;14;;68.0;A
2021;C02;;00;18;;112.0;A
2021;C02;;00;21;;29.0;A
2021;C02;;00;23;;81.0;A
2021;C02;;00;29;;92.0;A
2021;C02;;00;41;;117.0;A
2021;C02;;00;C01;;706.0;A
2021;C02;;00;00;;706.0;A
2021;C02;;01;04;;29.0;A
2021;C02;;01;11;;91.0;A
2021;C02;;01;14;;38.0;A
2021;C02;;01;18;;58.0;A
2021;C02;;01;21;;21.0;A
2021;C02;;01;23;;45.0;A
2021;C02;;01;29;;48.0;A
2021;C02;;01;41;;70.0;A
2021;C02;;01;C01;;400.0;A
2021;C02;;01;00;;400.0;A
2021;C02;;06;04;;22.0;A
2021;C02;;06;11;;65.0;A
2021;C02;;06;14;;30.0;A
2021;C02;;06;18;;54.0;A
2021;C02;;06;21;;8.0;A
2021;C02;;06;23;;36.0;A
2021;C02;;06;29;;44.0;A
2021;C02;;06;41;;47.0;A
2021;C02;;06;C01;;306.0;A
2021;C02;;06;00;;306.0;A
2021;00;;00;04;;466.0;A
2021;00;;00;11;;854.0;A
2021;00;;00;14;;434.0;A
2021;00;;00;18;;747.0;A
2021;00;;00;21;;194.0;A
2021;00;;00;23;;410.0;A
2021;00;;00;29;;976.0;A
2021;00;;00;41;;1086.0;A
2021;00;;00;C01;;5167.0;A
2021;00;;00;C02;;638.0;A
2021;00;;00;66;;6835.0;A
2021;00;;00;00;;12640.0;A
2021;00;;01;04;;238.0;A
2021;00;;01;11;;443.0;A
2021;00;;01;14;;240.0;A
2021;00;;01;18;;394.0;A
2021;00;;01;21;;123.0;A
2021;00;;01;23;;219.0;A
2021;00;;01;29;;478.0;A
2021;00;;01;41;;585.0;A
2021;00;;01;C01;;2720.0;A
2021;00;;01;C02;;346.0;A
2021;00;;01;66;;3404.0;A
2021;00;;01;00;;6470.0;A
2021;00;;06;04;;228.0;A
2021;00;;06;11;;411.0;A
2021;00;;06;14;;194.0;A
2021;00;;06;18;;353.0;A
2021;00;;06;21;;71.0;A
2021;00;;06;23;;191.0;A
2021;00;;06;29;;498.0;A
2021;00;;06;41;;501.0;A
2021;00;;06;C01;;2447.0;A
2021;00;;06;C02;;292.0;A
2021;00;;06;66;;3431.0;A
2021;00;;06;00;;6170.0;A
2022;04;;00;04;;490.0;A
2022;04;;00;11;;4.0;A
2022;04;;00;14;;3.0;A
2022;04;;00;18;;28.0;A
2022;04;;00;21;;1.0;A
2022;04;;00;23;;5.0;A
2022;04;;00;29;;4.0;A
2022;04;;00;41;;3.0;A
2022;04;;00;C01;;538.0;A
2022;04;;00;C02;;72.0;A
2022;04;;00;66;;1565.0;A
2022;04;;00;00;;2175.0;A
2022;04;;01;04;;247.0;A
2022;04;;01;11;;2.0;A
2022;04;;01;18;;16.0;A
2022;04;;01;21;;1.0;A
2022;04;;01;23;;2.0;A
2022;04;;01;29;;1.0;A
2022;04;;01;41;;1.0;A
2022;04;;01;C01;;270.0;A
2022;04;;01;C02;;37.0;A
2022;04;;01;66;;813.0;A
2022;04;;01;00;;1120.0;A
2022;04;;06;04;;243.0;A
2022;04;;06;11;;2.0;A
2022;04;;06;14;;3.0;A
2022;04;;06;18;;12.0;A
2022;04;;06;23;;3.0;A
2022;04;;06;29;;3.0;A
2022;04;;06;41;;2.0;A
2022;04;;06;C01;;268.0;A
2022;04;;06;C02;;35.0;A
2022;04;;06;66;;752.0;A
2022;04;;06;00;;1055.0;A
2022;11;;00;04;;1.0;A
2022;11;;00;11;;827.0;A
2022;11;;00;14;;7.0;A
2022;11;;00;18;;7.0;A
2022;11;;00;21;;5.0;A
2022;11;;00;23;;4.0;A
2022;11;;00;29;;13.0;A
2022;11;;00;41;;24.0;A
2022;11;;00;C01;;888.0;A
2022;11;;00;C02;;147.0;A
2022;11;;00;66;;940.0;A
2022;11;;00;00;;1975.0;A
2022;11;;01;04;;1.0;A
2022;11;;01;11;;414.0;A
2022;11;;01;14;;4.0;A
2022;11;;01;18;;3.0;A
2022;11;;01;21;;4.0;A
2022;11;;01;23;;3.0;A
2022;11;;01;29;;9.0;A
2022;11;;01;41;;14.0;A
2022;11;;01;C01;;452.0;A
2022;11;;01;C02;;65.0;A
2022;11;;01;66;;489.0;A
2022;11;;01;00;;1006.0;A
2022;11;;06;11;;413.0;A
2022;11;;06;14;;3.0;A
2022;11;;06;18;;4.0;A
2022;11;;06;21;;1.0;A
2022;11;;06;23;;1.0;A
2022;11;;06;29;;4.0;A
2022;11;;06;41;;10.0;A
2022;11;;06;C01;;436.0;A
2022;11;;06;C02;;82.0;A
2022;11;;06;66;;451.0;A
2022;11;;06;00;;969.0;A
2022;14;;00;11;;2.0;A
2022;14;;00;14;;392.0;A
2022;14;;00;18;;4.0;A
2022;14;;00;23;;3.0;A
2022;14;;00;29;;2.0;A
2022;14;;00;41;;6.0;A
2022;14;;00;C01;;409.0;A
2022;14;;00;C02;;35.0;A
2022;14;;00;66;;481.0;A
2022;14;;00;00;;925.0;A
2022;14;;01;11;;1.0;A
2022;14;;01;14;;201.0;A
2022;14;;01;18;;2.0;A
2022;14;;01;23;;2.0;A
2022;14;;01;29;;1.0;A
2022;14;;01;41;;1.0;A
2022;14;;01;C01;;208.0;A
2022;14;;01;C02;;14.0;A
2022;14;;01;66;;220.0;A
2022;14;;01;00;;442.0;A
2022;14;;06;11;;1.0;A
2022;14;;06;14;;191.0;A
2022;14;;06;18;;2.0;A
2022;14;;06;23;;1.0;A
2022;14;;06;29;;1.0;A
2022;14;;06;41;;5.0;A
2022;14;;06;C01;;201.0;A
2022;14;;06;C02;;21.0;A
2022;14;;06;66;;261.0;A
2022;14;;06;00;;483.0;A
2022;18;;00;04;;7.0;A
2022;18;;00;11;;7.0;A
2022;18;;00;14;;5.0;A
2022;18;;00;18;;659.0;A
2022;18;;00;21;;2.0;A
2022;18;;00;23;;19.0;A
2022;18;;00;29;;12.0;A
2022;18;;00;41;;7.0;A
2022;18;;00;C01;;718.0;A
2022;18;;00;C02;;132.0;A
2022;18;;00;66;;1648.0;A
2022;18;;00;00;;2498.0;A
2022;18;;01;04;;4.0;A
2022;18;;01;11;;3.0;A
2022;18;;01;14;;1.0;A
2022;18;;01;18;;360.0;A
2022;18;;01;23;;10.0;A
2022;18;;01;29;;5.0;A
2022;18;;01;41;;2.0;A
2022;18;;01;C01;;385.0;A
2022;18;;01;C02;;71.0;A
2022;18;;01;66;;833.0;A
2022;18;;01;00;;1289.0;A
2022;18;;06;04;;3.0;A
2022;18;;06;11;;4.0;A
2022;18;;06;14;;4.0;A
2022;18;;06;18;;299.0;A
2022;18;;06;21;;2.0;A
2022;18;;06;23;;9.0;A
2022;18;;06;29;;7.0;A
2022;18;;06;41;;5.0;A
2022;18;;06;C01;;333.0;A
2022;18;;06;C02;;61.0;A
2022;18;;06;66;;815.0;A
2022;18;;06;00;;1209.0;A
2022;21;;00;11;;2.0;A
2022;21;;00;14;;3.0;A
2022;21;;00;18;;2.0;A
2022;21;;00;21;;218.0;A
2022;21;;00;29;;1.0;A
2022;21;;00;41;;17.0;A
2022;21;;00;C01;;243.0;A
2022;21;;00;C02;;30.0;A
2022;21;;00;66;;335.0;A
2022;21;;00;00;;608.0;A
2022;21;;01;14;;2.0;A
2022;21;;01;18;;2.0;A
2022;21;;01;21;;110.0;A
2022;21;;01;41;;8.0;A
2022;21;;01;C01;;122.0;A
2022;21;;01;C02;;15.0;A
2022;21;;01;66;;183.0;A
2022;21;;01;00;;320.0;A
2022;21;;06;11;;2.0;A
2022;21;;06;14;;1.0;A
2022;21;;06;21;;108.0;A
2022;21;;06;29;;1.0;A
2022;21;;06;41;;9.0;A
2022;21;;06;C01;;121.0;A
2022;21;;06;C02;;15.0;A
2022;21;;06;66;;152.0;A
2022;21;;06;00;;288.0;A
2022;23;;00;04;;1.0;A
2022;23;;00;14;;3.0;A
2022;23;;00;18;;4.0;A
2022;23;;00;23;;313.0;A
2022;23;;00;29;;2.0;A
2022;23;;00;41;;2.0;A
2022;23;;00;C01;;325.0;A
2022;23;;00;C02;;39.0;A
2022;23;;00;66;;430.0;A
2022;23;;00;00;;794.0;A
2022;23;;01;14;;3.0;A
2022;23;;01;18;;1.0;A
2022;23;;01;23;;164.0;A
2022;23;;01;29;;2.0;A
2022;23;;01;41;;1.0;A
2022;23;;01;C01;;171.0;A
2022;23;;01;C02;;21.0;A
2022;23;;01;66;;221.0;A
2022;23;;01;00;;413.0;A
2022;23;;06;04;;1.0;A
2022;23;;06;18;;3.0;A
2022;23;;06;23;;149.0;A
2022;23;;06;41;;1.0;A
2022;23;;06;C01;;154.0;A
2022;23;;06;C02;;18.0;A
2022;23;;06;66;;209.0;A
2022;23;;06;00;;381.0;A
2022;29;;00;04;;4.0;A
2022;29;;00;11;;23.0;A
2022;29;;00;14;;19.0;A
2022;29;;00;18;;35.0;A
2022;29;;00;21;;4.0;A
2022;29;;00;23;;16.0;A
2022;29;;00;29;;1287.0;A
2022;29;;00;41;;21.0;A
2022;29;;00;C01;;1409.0;A
2022;29;;00;C02;;288.0;A
2022;29;;00;66;;2925.0;A
2022;29;;00;00;;4622.0;A
2022;29;;01;04;;3.0;A
2022;29;;01;11;;14.0;A
2022;29;;01;14;;12.0;A
2022;29;;01;18;;20.0;A
2022;29;;01;21;;3.0;A
2022;29;;01;23;;6.0;A
2022;29;;01;29;;667.0;A
2022;29;;01;41;;9.0;A
2022;29;;01;C01;;734.0;A
2022;29;;01;C02;;143.0;A
2022;29;;01;66;;1549.0;A
2022;29;;01;00;;2426.0;A
2022;29;;06;04;;1.0;A
2022;29;;06;11;;9.0;A
2022;29;;06;14;;7.0;A
2022;29;;06;18;;15.0;A
2022;29;;06;21;;1.0;A
2022;29;;06;23;;10.0;A
2022;29;;06;29;;620.0;A
2022;29;;06;41;;12.0;A
2022;29;;06;C01;;675.0;A
2022;29;;06;C02;;145.0;A
2022;29;;06;66;;1376.0;A
2022;29;;06;00;;2196.0;A
2022;41;;00;04;;4.0;A
2022;41;;00;11;;40.0;A
2022;41;;00;14;;13.0;A
2022;41;;00;18;;11.0;A
2022;41;;00;21;;21.0;A
2022;41;;00;23;;14.0;A
2022;41;;00;29;;13.0;A
2022;41;;00;41;;1090.0;A
2022;41;;00;C01;;1206.0;A
2022;41;;00;C02;;136.0;A
2022;41;;00;66;;1592.0;A
2022;41;;00;00;;2934.0;A
2022;41;;01;04;;2.0;A
2022;41;;01;11;;23.0;A
2022;41;;01;14;;7.0;A
2022;41;;01;18;;3.0;A
2022;41;;01;21;;14.0;A
2022;41;;01;23;;3.0;A
2022;41;;01;29;;6.0;A
2022;41;;01;41;;599.0;A
2022;41;;01;C01;;657.0;A
2022;41;;01;C02;;84.0;A
2022;41;;01;66;;767.0;A
2022;41;;01;00;;1508.0;A
2022;41;;06;04;;2.0;A
2022;41;;06;11;;17.0;A
2022;41;;06;14;;6.0;A
2022;41;;06;18;;8.0;A
2022;41;;06;21;;7.0;A
2022;41;;06;23;;11.0;A
2022;41;;06;29;;7.0;A
2022;41;;06;41;;491.0;A
2022;41;;06;C01;;549.0;A
2022;41;;06;C02;;52.0;A
2022;41;;06;66;;825.0;A
2022;41;;06;00;;1426.0;A
2022;C01;;00;04;;507.0;A
2022;C01;;00;11;;905.0;A
2022;C01;;00;14;;445.0;A
2022;C01;;00;18;;750.0;A
2022;C01;;00;21;;251.0;A
2022;C01;;00;23;;374.0;A
2022;C01;;00;29;;1334.0;A
2022;C01;;00;41;;1170.0;A
2022;C01;;00;C01;;5736.0;A
2022;C01;;00;C02;;879.0;A
2022;C01;;00;66;;9916.0;A
2022;C01;;00;00;;16531.0;A
2022;C01;;01;04;;257.0;A
2022;C01;;01;11;;457.0;A
2022;C01;;01;14;;230.0;A
2022;C01;;01;18;;407.0;A
2022;C01;;01;21;;132.0;A
2022;C01;;01;23;;190.0;A
2022;C01;;01;29;;691.0;A
2022;C01;;01;41;;635.0;A
2022;C01;;01;C01;;2999.0;A
2022;C01;;01;C02;;450.0;A
2022;C01;;01;66;;5075.0;A
2022;C01;;01;00;;8524.0;A
2022;C01;;06;04;;250.0;A
2022;C01;;06;11;;448.0;A
2022;C01;;06;14;;215.0;A
2022;C01;;06;18;;343.0;A
2022;C01;;06;21;;119.0;A
2022;C01;;06;23;;184.0;A
2022;C01;;06;29;;643.0;A
2022;C01;;06;41;;535.0;A
2022;C01;;06;C01;;2737.0;A
2022;C01;;06;C02;;429.0;A
2022;C01;;06;66;;4841.0;A
2022;C01;;06;00;;8007.0;A
2022;C02;;00;04;;82.0;A
2022;C02;;00;11;;156.0;A
2022;C02;;00;14;;111.0;A
2022;C02;;00;18;;140.0;A
2022;C02;;00;21;;27.0;A
2022;C02;;00;23;;109.0;A
2022;C02;;00;29;;138.0;A
2022;C02;;00;41;;156.0;A
2022;C02;;00;C01;;919.0;A
2022;C02;;00;00;;919.0;A
2022;C02;;01;04;;40.0;A
2022;C02;;01;11;;89.0;A
2022;C02;;01;14;;69.0;A
2022;C02;;01;18;;85.0;A
2022;C02;;01;21;;17.0;A
2022;C02;;01;23;;67.0;A
2022;C02;;01;29;;84.0;A
2022;C02;;01;41;;81.0;A
2022;C02;;01;C01;;532.0;A
2022;C02;;01;00;;532.0;A
2022;C02;;06;04;;42.0;A
2022;C02;;06;11;;67.0;A
2022;C02;;06;14;;42.0;A
2022;C02;;06;18;;55.0;A
2022;C02;;06;21;;10.0;A
2022;C02;;06;23;;42.0;A
2022;C02;;06;29;;54.0;A
2022;C02;;06;41;;75.0;A
2022;C02;;06;C01;;387.0;A
2022;C02;;06;00;;387.0;A
2022;00;;00;04;;589.0;A
2022;00;;00;11;;1061.0;A
2022;00;;00;14;;556.0;A
2022;00;;00;18;;890.0;A
2022;00;;00;21;;278.0;A
2022;00;;00;23;;483.0;A
2022;00;;00;29;;1472.0;A
2022;00;;00;41;;1326.0;A
2022;00;;00;C01;;6655.0;A
2022;00;;00;C02;;879.0;A
2022;00;;00;66;;9916.0;A
2022;00;;00;00;;17450.0;A
2022;00;;01;04;;297.0;A
2022;00;;01;11;;546.0;A
2022;00;;01;14;;299.0;A
2022;00;;01;18;;492.0;A
2022;00;;01;21;;149.0;A
2022;00;;01;23;;257.0;A
2022;00;;01;29;;775.0;A
2022;00;;01;41;;716.0;A
2022;00;;01;C01;;3531.0;A
2022;00;;01;C02;;450.0;A
2022;00;;01;66;;5075.0;A
2022;00;;01;00;;9056.0;A
2022;00;;06;04;;292.0;A
2022;00;;06;11;;515.0;A
2022;00;;06;14;;257.0;A
2022;00;;06;18;;398.0;A
2022;00;;06;21;;129.0;A
2022;00;;06;23;;226.0;A
2022;00;;06;29;;697.0;A
2022;00;;06;41;;610.0;A
2022;00;;06;C01;;3124.0;A
2022;00;;06;C02;;429.0;A
2022;00;;06;66;;4841.0;A
2022;00;;06;00;;8394.0;A
